id|label|vocoder|language|speaker|script
/GPT/wav/LJ028-0076.wav|fake|tts-1-hd|English|shimmer|However, several decades ago, an Oriental appeared at the Berlin Museum,
/LJSpeech/train/wav/LJ047-0059.wav|real|real|English|However, pursuant to a regular Bureau practice of interviewing certain immigrants from Iron Curtain countries,|
/LJSpeech/train/wav/LJ044-0106.wav|real|real|English|and Benjamin J. Davis honorary membership cards in his nonexistent New Orleans chapter of the Fair Play for Cuba Committee,|
/GPT/wav/LJ035-0061.wav|fake|tts-1-hd|English|shimmer|In fact, he didn't change his expression one bit, end quote.
/LJSpeech/train/wav/LJ004-0215.wav|real|real|English|mainly through the exertions of a new governor, Mr. Brown, who succeeded Mr. Newman at Newgate in eighteen seventeen.|
/GPT/wav/LJ033-0120.wav|fake|tts-1-hd|English|nova|which he believed was where the bag reached when it was laid on the seat with one edge against the door.
/LJSpeech/train/wav/LJ028-0245.wav|real|real|English|and mounting upon the walls along both sides of the stream, would so have caught the enemy as it were in a trap.|
/LJSpeech/train/wav/LJ028-0460.wav|real|real|English|Nebuchadnezzar, King of Babylon, the restorer of the temples Esagil and Ezida,|
/GPT/wav/LJ006-0062.wav|fake|tts-1-hd|English|alloy|In another part there were men charged with and convicted of unnatural offenses shut up with lads of tender years;
/LJSpeech/train/wav/LJ011-0009.wav|real|real|English|Nothing more was heard of the affair, although the lady declared that she had never instructed Fauntleroy to sell.|
/GPT/wav/LJ010-0203.wav|fake|tts-1-hd|English|alloy|were bound to provide themselves with sword, rifle, dagger, and a pair of pistols;
/GPT/wav/LJ033-0015.wav|fake|tts-1-hd|English|nova|approximately fifteen miles from Oswald's place of work at the Texas School Book Depository.
/LJSpeech/train/wav/LJ028-0105.wav|real|real|English|Tradition says that to please his foreign wife from the mountainous country he built the famous hanging gardens, but that may be only a tradition.|
/GPT/wav/LJ049-0031.wav|fake|tts-1-hd|English|onyx|The Presidential vehicle in use in Dallas, described in chapter two,
/LJSpeech/train/wav/LJ028-0160.wav|real|real|English|The houses are mostly three and four stories high;|
/GPT/wav/LJ031-0127.wav|fake|tts-1|English|shimmer|a protective circle of Secret Service agents surrounded Vice President and Mrs. Johnson
/LJSpeech/train/wav/LJ038-0153.wav|real|real|English|He said that he left work because Bill Shelley said that there would be no more work done that day in the building.|
/LJSpeech/train/wav/LJ019-0003.wav|real|real|English|It was impossible for Newgate to escape for ever the influences pressing so strongly towards prison reform.|
/GPT/wav/LJ046-0161.wav|fake|tts-1-hd|English|shimmer|Many of these cases were not investigated by PRS.
/LJSpeech/train/wav/LJ042-0007.wav|real|real|English|At the age of nineteen, Oswald thus committed an act which was the most striking indication he had yet given|
/GPT/wav/LJ005-0247.wav|fake|tts-1-hd|English|shimmer|Mr. Samuel Hoare was examined by this committee
/GPT/wav/LJ002-0037.wav|fake|tts-1|English|alloy|leading to thirteen wards on various floors, and a day room.
/GPT/wav/LJ038-0030.wav|fake|tts-1|English|echo|The man was Oswald. He was sitting alone in the rear of the main floor of the theatre near the right center aisle.
/GPT/wav/LJ042-0025.wav|fake|tts-1-hd|English|shimmer|His idea that he was to find, quote, freedom, end quote, in the Soviet Union was to be rudely shattered.
/LJSpeech/train/wav/LJ004-0178.wav|real|real|English|"The bedclothes consisted only of a single ""very slight"" rug."|
/GPT/wav/LJ017-0122.wav|fake|tts-1-hd|English|shimmer|A government prosecution was instituted, and Palmer was brought to Newgate for trial at the Central Criminal Court.
/LJSpeech/train/wav/LJ015-0133.wav|real|real|English|Even when the bubble burst Redpath, who had lived at the rate of twenty thousand a year,|
/GPT/wav/LJ029-0196.wav|fake|tts-1|English|nova|and that he would visit San Antonio, Houston, Fort Worth, Dallas, and Austin.
/GPT/wav/LJ012-0097.wav|fake|tts-1-hd|English|echo|and at the time of the robbery there were still six thousand pounds worth in the warehouse.
/GPT/wav/LJ047-0244.wav|fake|tts-1-hd|English|onyx|Revill promptly made a memorandum of this conversation in which the quoted statement appears.
/LJSpeech/train/wav/LJ024-0002.wav|real|real|English|Section ten. March nine, nineteen thirty-seven. Part two.|
/GPT/wav/LJ008-0221.wav|fake|tts-1|English|echo|They talked of the days when the convicts were hung up a dozen or more in a row;
/GPT/wav/LJ043-0148.wav|fake|tts-1-hd|English|onyx|She testified that she was agitated because she had found the note in Oswald's room,
/LJSpeech/train/wav/LJ028-0043.wav|real|real|English|Esarhaddon, the son of Sinacherib, was the next King of Nineveh.|
/GPT/wav/LJ044-0104.wav|fake|tts-1|English|fable|He later wrote to another official of the Worker, seeking employment, and mentioning the praise he had received for submitting his photographic work.
/LJSpeech/train/wav/LJ032-0217.wav|real|real|English|He could not test Exhibit Number one thirty-three A in the same way because the negative was never recovered.|
/GPT/wav/LJ016-0398.wav|fake|tts-1|English|onyx|As a special favor
/LJSpeech/train/wav/LJ027-0156.wav|real|real|English|According to the evolutionary interpretation of such facts, we can see a very good reason why the life-history of the individual|
/LJSpeech/train/wav/LJ003-0099.wav|real|real|English|and though distress or the seduction of others might have led to the commission of this their first offense,|
/GPT/wav/LJ002-0255.wav|fake|tts-1-hd|English|nova|A court of the collegians was held every Monday to manage its affairs, at which all prisoners were required to attend.
/GPT/wav/LJ042-0096.wav|fake|tts-1-hd|English|fable|(old exchange rate) in addition to his factory salary of approximately equal amount
/GPT/wav/LJ019-0149.wav|fake|tts-1-hd|English|shimmer|and they spent some fourteen or fifteen hours in total darkness, and almost without check or control.
/LJSpeech/train/wav/LJ046-0003.wav|real|real|English|In the one hundred years since eighteen sixty-five|
/GPT/wav/LJ041-0039.wav|fake|tts-1|English|onyx|and that is the last I have seen or spoken with Oswald. End quote.
/GPT/wav/LJ020-0095.wav|fake|tts-1-hd|English|nova|Cover your hair entirely with a handkerchief or sweeping cap.
/GPT/wav/LJ042-0174.wav|fake|tts-1-hd|English|nova|No man, having known, having lived, under the Russian Communist and American capitalist system,
/LJSpeech/train/wav/LJ014-0287.wav|real|real|English|He had been led to suppose that twelve months' imprisonment was the utmost the law could inflict, and he broke down utterly under the unexpected blow.|
/LJSpeech/train/wav/LJ028-0469.wav|real|real|English|The inner wall of Babylon was called Imgur-Bel, and like the outer wall, it was double.|
/LJSpeech/train/wav/LJ048-0102.wav|real|real|English|In particular, the Commission believes that the motorcade route selected by Agent Lawson, upon the advice of Agent in Charge Sorrels|
/LJSpeech/train/wav/LJ009-0214.wav|real|real|English|"and was accompanied throughout by ""an immense concourse of persons, eager to get a sight of the murderer's remains."|
/LJSpeech/train/wav/LJ042-0155.wav|real|real|English|it appears to be the work of a fairly well organized person.|
/LJSpeech/train/wav/LJ038-0176.wav|real|real|English|The Commission evaluated the following evidence in considering whether Lee Harvey Oswald fired the shot which almost killed General Walker:|
/GPT/wav/LJ040-0223.wav|fake|tts-1|English|echo|his lack of friends, the apparent unavailability of any agency assistance and the ineffectualness of his mother
/GPT/wav/LJ038-0013.wav|fake|tts-1-hd|English|nova|The man wore a T-shirt beneath his outer shirt and he had no jacket.
/LJSpeech/train/wav/LJ002-0242.wav|real|real|English|to be held before the steward of the royal household, the knight marshal, and the steward of the court,|
/GPT/wav/LJ018-0205.wav|fake|tts-1|English|fable|Cummings was caught shortly afterwards.
/GPT/wav/LJ036-0178.wav|fake|tts-1-hd|English|shimmer|She first saw him the day he rented a room at that address on October fourteen, nineteen sixty-three.
/GPT/wav/LJ049-0120.wav|fake|tts-1|English|nova|At present, Federal agencies participate only upon the sufferance of the local authorities.
/LJSpeech/train/wav/LJ028-0015.wav|real|real|English|only a tall column of whirling sand, rearing its head until it is lost in the blue above, moves majestically along.|
/LJSpeech/train/wav/LJ027-0053.wav|real|real|English|The most striking fact of similar structure among plants and among animals is the existence of a common general plan in any group.|
/LJSpeech/train/wav/LJ027-0030.wav|real|real|English|is associated with an adaptive modification of locomotor structures, legs and wings,|
/GPT/wav/LJ013-0030.wav|fake|tts-1-hd|English|shimmer|The captain and crew, however, got safely to Jamaica, and so to England; the captain dying on the voyage home.
/LJSpeech/train/wav/LJ022-0003.wav|real|real|English|Since my annual message to the Congress on January fourth, last, I have not addressed the general public over the air.|
/LJSpeech/train/wav/LJ046-0129.wav|real|real|English|The total volume of information received by PRS has risen steadily.|
/LJSpeech/train/wav/LJ012-0072.wav|real|real|English|He was indicted on eight charges, two only of which were substantiated, but on each of them he received a sentence of seven years' transportation.|
/GPT/wav/LJ001-0124.wav|fake|tts-1|English|echo|One of the differences between the fine type and the utilitarian must probably be put down to a misapprehension of a commercial necessity:
/GPT/wav/LJ006-0134.wav|fake|tts-1-hd|English|nova|The governor himself admitted that a prisoner of weak intellect who had been severely beaten and much injured by a wardsman did not dare complain
/LJSpeech/train/wav/LJ025-0097.wav|real|real|English|Cellulose is widespread as a constituent of the skeletons of the lower animals|
/LJSpeech/train/wav/LJ001-0088.wav|real|real|English|were the leaders in this luckless change, though our own Baskerville, who was at work some years before them, went much on the same lines;|
/LJSpeech/train/wav/LJ040-0215.wav|real|real|English|Those factors indicated a severe inability to enter into relationships with other people.|
/GPT/wav/LJ009-0172.wav|fake|tts-1|English|nova|While in London, for instance, in eighteen twenty-nine, twenty-four persons had been executed for crimes other than murder,
/LJSpeech/train/wav/LJ049-0159.wav|real|real|English|the Secret Service, then the only Federal investigative agency, assumed full-time responsibility for the safety of the President.|
/GPT/wav/LJ016-0408.wav|fake|tts-1-hd|English|echo|During the singing of these hymns Wainwright fainted, but whether from real emotion or the desire to make a sensation was never exactly known.
/LJSpeech/train/wav/LJ043-0128.wav|real|real|English|The plant superintendent of the new firm testified that, one of the employees of the old firm, quote,|
/LJSpeech/train/wav/LJ002-0303.wav|real|real|English|Besides these fees, legitimate and illegitimate, there were others which must be paid before release.|
/LJSpeech/train/wav/LJ032-0144.wav|real|real|English|was confirmed by FBI Laboratory tests which established that the adhesive material bearing the print|
/LJSpeech/train/wav/LJ012-0117.wav|real|real|English|By-and-by the occupant of the room noticed something glittering in the center of the fire, which, to inspect more closely, he took out with the tongs.|
/LJSpeech/train/wav/LJ032-0045.wav|real|real|English|This price included nineteen dollars, ninety-five cents for the rifle and the scope, and one dollar, fifty cents for postage and handling.|
/GPT/wav/LJ002-0198.wav|fake|tts-1|English|shimmer|The office of marshal had been hereditary,
/LJSpeech/train/wav/LJ032-0242.wav|real|real|English|the revolver shipped from Los Angeles on the same date, and the two newspapers which he was holding in the picture.|
/GPT/wav/LJ049-0043.wav|fake|tts-1-hd|English|fable|However, these agents could not reach the President's car when it was traveling at an appreciable rate of speed.
